DataSeriesID,SI_Mass,LnMass,Locomotor Trait,TraitValue,TempTraitValue,Temperature,TempKelvin,1/kT,TempType,Environment,TaxaID,Kingdom,Phylum,Class,Order,Family,Genus,Species,CommonName,Thermy,TrophicGroup
3650,0.846560694,-0.166573380038332,Maximum Acceleration,143.81,109.811448231352,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3651,0.683722112,-0.380203712915046,Maximum Acceleration,140.83,107.535958934854,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3652,0.702180523,-0.35356475274442,Maximum Acceleration,165.48,126.358378786762,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3653,0.631132709,-0.460239123181677,Maximum Acceleration,148.48,113.377399578549,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3654,0.601403248,-0.508489607710666,Maximum Acceleration,123.39,94.2190014412529,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3655,0.630085361,-0.461899975124201,Maximum Acceleration,117.65,89.8360119909506,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3656,0.562571513,-0.57523701876221,Maximum Acceleration,117.65,89.8360119909506,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3657,0.404199543,-0.905846604641657,Maximum Acceleration,103.32,78.89381010544,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3658,0.464810373,-0.766125756567813,Maximum Acceleration,79.11,60.4073685389214,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3659,0.557149185,-0.584922238291903,Maximum Acceleration,97.96,74.8009837197919,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3660,0.671578102,-0.398124960028018,Maximum Acceleration,264.15,201.701509285249,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3661,0.689842543,-0.371291905982808,Maximum Acceleration,102.94,78.6036470407859,18,291.15,39.8590655189568,Ambient,Water,Ambystoma tigrinum,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,Tiger salamander,ectotherm,carnivore
3662,7330.690599,8.8998250058588,Routine Speed,0.3,0.360230213581058,13,286.15,40.5555370464591,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3663,6488.643249,8.77780873530123,Routine Speed,0.2,0.24237676655443,12.9,286.05,40.5697148255349,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3664,37375.72049,10.5287765878316,Routine Speed,0.4,0.41862110869674,14.5,287.65,40.3440532794864,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3665,258422.0631,12.4623494307596,Routine Speed,0.7,0.810170471532992,13.4,286.55,40.4989248851658,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3666,33582.08645,10.4217480624119,Routine Speed,0.5,0.578693193952137,13.4,286.55,40.4989248851658,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3667,127228.1105,11.7537368999693,Routine Speed,0.6,0.639493426310766,14.3,287.45,40.3721235896478,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3668,66325.90966,11.1023358941022,Routine Speed,0.5,0.456722877598782,16,289.15,40.1347637068797,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3669,66325.90966,11.1023358941022,Routine Speed,0.3,0.274033726559269,16,289.15,40.1347637068797,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3670,66325.90966,11.1023358941022,Routine Speed,0.5,0.477834312625489,15.5,288.65,40.204285209923,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3671,7330.690599,8.8998250058588,Maximum Speed,1.3,1.56099759218458,13,286.15,40.5555370464591,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3672,6488.643249,8.77780873530123,Maximum Speed,0.9,1.09069544949493,12.9,286.05,40.5697148255349,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3673,37375.72049,10.5287765878316,Maximum Speed,0.9,0.941897494567665,14.5,287.65,40.3440532794864,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3674,258422.0631,12.4623494307596,Maximum Speed,2.2,2.5462500533894,13.4,286.55,40.4989248851658,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3675,33582.08645,10.4217480624119,Maximum Speed,0.8,0.92590911032342,13.4,286.55,40.4989248851658,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3676,127228.1105,11.7537368999693,Maximum Speed,0.9,0.95924013946615,14.3,287.45,40.3721235896478,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3677,127228.1105,11.7537368999693,Maximum Speed,1.4,1.49215132805845,14.3,287.45,40.3721235896478,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3678,66325.90966,11.1023358941022,Maximum Speed,1.4,1.27882405727659,16,289.15,40.1347637068797,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3679,66325.90966,11.1023358941022,Maximum Speed,2,1.82689151039513,16,289.15,40.1347637068797,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3680,66325.90966,11.1023358941022,Maximum Speed,2.1,2.00690411302705,15.5,288.65,40.204285209923,Ambient,Water,Mola mola,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Molidae,Mola,mola,Ocean sunfish,ectotherm,carnivore
3682,0.01,-4.60517018598809,Maximum Speed,0.038,0.0157935433153,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3683,0.017,-4.07454193492592,Maximum Speed,0.042,0.017456021559016,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3684,0.022,-3.81671282562382,Maximum Speed,0.044,0.018287260680874,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3685,0.024,-3.72970144863419,Maximum Speed,0.045,0.018702880241803,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3686,0.082,-2.50103603171788,Maximum Speed,0.082,0.034080803996174,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3687,0.023,-3.77226106305299,Maximum Speed,0.082,0.034080803996174,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3688,0.021,-3.86323284125871,Maximum Speed,0.065,0.027015271460382,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3689,0.025,-3.68887945411394,Maximum Speed,0.064,0.026599651899453,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3690,0.026,-3.64965874096066,Maximum Speed,0.074,0.030755847508742,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3691,0.026,-3.64965874096066,Maximum Speed,0.08,0.033249564874316,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3692,0.027,-3.61191841297781,Maximum Speed,0.089,0.036990140922677,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3693,0.029,-3.54045944899566,Maximum Speed,0.102,0.042393195214753,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3694,0.029,-3.54045944899566,Maximum Speed,0.072,0.029924608386885,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3695,0.028,-3.57555076880693,Maximum Speed,0.073,0.030340227947814,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3696,0.027,-3.61191841297781,Maximum Speed,0.067,0.02784651058224,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3697,0.028,-3.57555076880693,Maximum Speed,0.044,0.018287260680874,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3698,0.023,-3.77226106305299,Maximum Speed,0.109,0.045302532141256,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3699,0.031,-3.47376807449699,Maximum Speed,0.078,0.032418325752458,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3700,0.033,-3.41124771751566,Maximum Speed,0.075,0.031171467069671,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3701,0.034,-3.38139475436598,Maximum Speed,0.077,0.032002706191529,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3702,0.035,-3.35240721749272,Maximum Speed,0.087,0.036158901800819,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3703,0.034,-3.38139475436598,Maximum Speed,0.096,0.039899477849179,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3704,0.035,-3.35240721749272,Maximum Speed,0.065,0.027015271460382,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3705,0.04,-3.2188758248682,Maximum Speed,0.058,0.024105934533879,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3706,0.04,-3.2188758248682,Maximum Speed,0.062,0.025768412777595,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3707,0.042,-3.17008566069877,Maximum Speed,0.074,0.030755847508742,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3708,0.044,-3.12356564506388,Maximum Speed,0.073,0.030340227947814,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3709,0.047,-3.05760767727208,Maximum Speed,0.07,0.029093369265027,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3710,0.048,-3.03655426807425,Maximum Speed,0.076,0.0315870866306,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3711,0.054,-2.91877123241786,Maximum Speed,0.064,0.026599651899453,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3712,0.054,-2.91877123241786,Maximum Speed,0.082,0.034080803996174,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3713,0.036,-3.32423634052603,Maximum Speed,0.111,0.046133771263114,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3714,0.036,-3.32423634052603,Maximum Speed,0.11,0.045718151702185,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3715,0.042,-3.17008566069877,Maximum Speed,0.126,0.052368064677048,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3716,0.049,-3.01593498087151,Maximum Speed,0.135,0.056108640725409,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3717,0.05,-2.99573227355399,Maximum Speed,0.13,0.054030542920764,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3718,0.049,-3.01593498087151,Maximum Speed,0.172,0.07148656447978,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3719,0.049,-3.01593498087151,Maximum Speed,0.097,0.040315097410108,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3720,0.052,-2.95651156040071,Maximum Speed,0.102,0.042393195214753,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3721,0.057,-2.86470401114759,Maximum Speed,0.101,0.041977575653824,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3722,0.06,-2.81341071676004,Maximum Speed,0.129,0.053614923359835,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3723,0.061,-2.79688141480883,Maximum Speed,0.118,0.049043108189616,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3724,0.065,-2.7333680090865,Maximum Speed,0.145,0.060264836334698,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3725,0.065,-2.7333680090865,Maximum Speed,0.154,0.064005412383059,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3726,0.077,-2.56394985712845,Maximum Speed,0.058,0.024105934533879,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3727,0.07,-2.65926003693278,Maximum Speed,0.061,0.025352793216666,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3728,0.07,-2.65926003693278,Maximum Speed,0.085,0.035327662678961,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3729,0.071,-2.64507540194082,Maximum Speed,0.102,0.042393195214753,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3730,0.069,-2.67364877438488,Maximum Speed,0.104,0.043224434336611,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3731,0.079,-2.53830742651512,Maximum Speed,0.116,0.048211869067758,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3732,0.072,-2.63108915996608,Maximum Speed,0.129,0.053614923359835,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3733,0.085,-2.46510402249182,Maximum Speed,0.129,0.053614923359835,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3734,0.088,-2.43041846450393,Maximum Speed,0.134,0.05569302116448,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3735,0.082,-2.50103603171788,Maximum Speed,0.097,0.040315097410108,25,298.15,38.9232497932056,Ambient,Land,Porcellio laevis,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,laevis,Garden louse,ectotherm,detritivore
3737,,Err:502,Maximum Speed,0.387,0.190812881316839,23,296.15,39.1861115172861,Ambient,Land,Rabidosa rabida,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Rabidosa,rabida,Rabid wolf spider,ectotherm,carnivore
3738,1.295,0.258510695151501,Maximum Acceleration,1341.86,1024.6268682548,18,291.15,39.8590655189568,Ambient,Water,Panulirus interruptus,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,interruptus,California spiny lobster,ectotherm,carnivore
3739,2.19,0.783901543828409,Maximum Acceleration,514.16,392.605898217315,18,291.15,39.8590655189568,Ambient,Water,Panulirus interruptus,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,interruptus,California spiny lobster,ectotherm,carnivore
